"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003DA28F80","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 10:21:01 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 10:21:01 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/30/2022","1"
"3DD.003DA28F81","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 8:22:09 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 8:22:09 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/29/2022","1"
"3DD.003DA28F82","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 9:26:32 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 9:26:32 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F83","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 8:11:00 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 8:11:00 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F84","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 8:12:31 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 8:12:31 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28F85","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 12:37:45 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 12:37:45 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F86","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 6:36:15 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 6:36:15 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
"3DD.003DA28F87","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 9:39:14 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 9:39:14 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F88","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 8:08:58 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 8:08:58 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F89","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 9:03:02 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 9:03:02 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F8A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 7:34:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 7:34:46 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F8B","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 7:09:14 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 7:09:14 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F8D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 12:05:39 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 12:05:39 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/30/2022","1"
"3DD.003DA28F8E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 7:00:24 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 7:00:24 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F8F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 9:08:15 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 9:08:15 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/30/2022","1"
"3DD.003DA28F90","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 9:53:06 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 9:53:06 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F91","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 10:58:36 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 10:58:36 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F92","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 12:06:09 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 12:06:09 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F93","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 12:02:06 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 12:02:06 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F94","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 11:42:12 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 11:42:12 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F95","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 12:02:50 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 12:02:50 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/30/2022","1"
"3DD.003DA28F96","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 8:26:08 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 8:26:08 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F97","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 8:15:06 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 8:15:06 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28F98","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 11:46:12 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 11:46:12 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F99","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 12:59:43 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 12:59:43 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F9A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 11:24:23 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 11:24:23 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F9B","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 10:47:00 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 10:47:00 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/28/2022","1"
"3DD.003DA28F9C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 1:15:01 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 1:15:01 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28F9D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 9:01:11 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 9:01:11 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28F9E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 7:44:26 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 7:44:26 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/30/2022","1"
"3DD.003DA28F9F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 8:55:13 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 8:55:13 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI CW FE RF","Adipose Intact (not clipped), Returning Fish, Female, Coded Wire Tag","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28FA0","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 6:26:41 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 6:26:41 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW MA RF","Adipose Fin Clip, Male, Coded Wire Tag, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FA1","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 6:17:17 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 6:17:17 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FA2","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 8:13:16 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 8:13:16 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28FA3","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 12:51:19 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 12:51:19 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28FA4","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 5:39:34 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 5:39:34 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FA5","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 11:49:31 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 11:49:31 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/29/2022","1"
"3DD.003DA28FA6","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 11:25:49 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 11:25:49 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FA7","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 12:34:33 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 12:34:33 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FA7","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 10:52:31 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 10:52:31 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FA8","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/30/2022","9/30/2022 11:04:08 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/30/2022","9/30/2022 11:04:08 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF RV","Adipose Fin Clip, Coded Wire Tag, Female, Returning Fish, Right Ventral Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/30/2022","1"
"3DD.003DA28FA9","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 9:43:03 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 9:43:03 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FAA","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 8:15:25 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 8:15:25 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
